File,filename,X,Y,Color,Admiration,Adoration,Aesthetic_Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Desire,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic_Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Shame,Sympathy,Tiredness,Triumph
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt3.mp3,dia793_utt3.mp3,488,577,#D38896,,,,,,,,,,,0.115,0.223,,,,,,,,,,,,,,,,0.17,,,,0.373,,,,,,0.194,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt4.mp3,dia793_utt4.mp3,717,359,#B255B9,0.227,,0.134,0.122,,,0.107,,,0.143,,,,,1,,,,,,,,,,,,,,,,,,0.289,,0.25,,0.158,0.361,,,,0.774,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt5.mp3,dia793_utt5.mp3,543,620,#67AA75,,,,0.569,,,,,,0.156,,0.123,0.393,,,,,,0.363,0.309,,0.233,,,,,,,,,,,,,,,,,,,,,,0.128,,
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt6.mp3,dia793_utt6.mp3,709,352,#A231EE,,,,0.187,,,,0.338,,0.332,,,,0.17,0.401,,,,,,,,,,,,,,,,,,0.103,,,,,,0.409,,,0.433,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt7.mp3,dia793_utt7.mp3,507,446,#86D49B,,,,0.157,,,,0.129,,0.115,,,,,,,,,,,0.104,0.114,,0.122,,,,,,,,,0.157,,,,,0.128,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt8.mp3,dia793_utt8.mp3,639,158,#4F9057,,,,,,,,,0.53,0.156,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,
https://mturkrecord.s3.amazonaws.com/targpros/dia793_utt9.mp3,dia793_utt9.mp3,226,311,#6A7D72,,,,,0.309,,,,,,,,,0.127,,,,,0.383,0.203,0.211,,,,,,,,,,,,,,,,,,,,,,,,0.101,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt0.mp3,dia794_utt0.mp3,532,133,#3D97B4,,,,,,0.138,,,,0.224,,,,,,,,0.171,0.127,,0.113,,,,,,,,,,,,,,,,,0.111,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt1.mp3,dia794_utt1.mp3,172,430,#4335B2,,,,,0.155,0.535,,,,,,,,,,,,,,,0.482,,,,,,,,0.133,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt10.mp3,dia794_utt10.mp3,271,220,#E20E4F,,,,0.155,0.694,,,,,,,0.451,,0.169,,,,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt2.mp3,dia794_utt2.mp3,172,249,#CA482F,,,,,0.593,0.481,,,,,,,,,,,,0.287,,,0.16,,,,,,,,0.282,,,,,,,,,,,0.112,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt3.mp3,dia794_utt3.mp3,215,463,#4819B2,,,,,0.239,0.227,,0.125,,,,,,,,,,0.122,,,0.574,,,0.127,,,,,0.135,0.344,,0.157,,,,,,,,,,,0.288,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt4.mp3,dia794_utt4.mp3,411,57,#BE9E3F,,,,,,0.188,,0.31,,,,,,,,,,0.574,,,0.237,,,0.242,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt5.mp3,dia794_utt5.mp3,786,343,#D7A361,,0.119,,,,,,,,,,,,,,0.192,,0.554,0.116,,0.233,,,,,,,,,,,0.103,,0.391,,,,,,0.285,0.19,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt6.mp3,dia794_utt6.mp3,771,360,#B0ABA8,0.558,0.616,0.148,,,,,,,,,,,,0.382,,,0.341,,,,,0.135,,,0.284,,,,,,,0.237,0.604,,,0.137,0.307,,0.679,,0.168,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt7.mp3,dia794_utt7.mp3,261,573,#756685,,,,,,0.295,,,,0.372,0.105,,0.144,,,,,0.332,,,0.184,,,,0.182,,,,,,,0.163,,,,,,,,,0.231,,,0.191,,
https://mturkrecord.s3.amazonaws.com/targpros/dia794_utt8.mp3,dia794_utt8.mp3,639,327,#6862CE,0.117,,,0.315,,,,,0.167,0.311,0.179,,,,0.414,,,0.328,,,,,,,,,,,,,,0.116,,,,,0.141,0.217,,,,0.113,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia795_utt0.mp3,dia795_utt0.mp3,337,248,#A61778,,,,,0.31,0.125,,,,,,,,,,,,,,,0.253,,,,,,,0.12,0.128,,,,,,,0.132,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia795_utt1.mp3,dia795_utt1.mp3,440,378,#5CB151,,,,,0.133,,,,,,,,,,,,,0.127,,,,,,,,,,0.171,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia795_utt6.mp3,dia795_utt6.mp3,406,605,#C35D64,,,,0.151,0.337,,,,,,,0.24,0.197,0.279,,,,,0.127,,,0.465,,,,,,0.259,,,,0.101,,,,,,0.163,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia795_utt7.mp3,dia795_utt7.mp3,309,272,#910964,,,,,0.288,,,,,,,,,,,,,,,0.214,0.225,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt0.mp3,dia796_utt0.mp3,307,520,#3E61C5,,,,,,0.147,,0.448,,,0.324,,,,,,,,0.154,,0.257,0.225,,0.118,,,,,0.166,0.201,,,,,,0.137,,,,,0.243,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt1.mp3,dia796_utt1.mp3,302,356,#DA1477,,,,,0.259,,,,,,,0.387,,0.112,,,,,0.115,0.222,,0.121,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt10.mp3,dia796_utt10.mp3,742,426,#71ADB5,0.222,0.194,0.474,0.135,,,,,,,,,,,0.149,,,,,,,,,,,,,0.391,,,,0.277,0.356,0.344,,,0.224,,,,,0.375,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt11.mp3,dia796_utt11.mp3,484,226,#9A8D5F,,,0.169,0.101,,,0.172,,,,0.311,,,,,,,0.203,,,,,,,,,,0.154,,,,0.14,,,0.131,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt12.mp3,dia796_utt12.mp3,143,476,#4239BE,,,,,,0.344,,0.158,,,,,,,,,,,0.109,,0.44,,,0.201,,,,,0.503,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt13.mp3,dia796_utt13.mp3,557,155,#4D8890,,,,,,0.103,,,,0.237,0.183,0.122,0.129,,,,,0.277,,,0.12,0.125,,,,,,,,,,,,,,,,0.283,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt14.mp3,dia796_utt14.mp3,421,402,#B94CA3,,,,,0.108,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt16.mp3,dia796_utt16.mp3,330,212,#AC3C4C,,,,,0.341,,,0.142,,,,0.192,0.399,0.276,,,,,,0.27,,0.171,,,,,,,,,,,,,,,,0.172,,,,,,,,0.118
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt17.mp3,dia796_utt17.mp3,735,437,#AFBB6C,0.323,,0.576,0.609,,,0.175,,,,0.127,,,,,,,,,,,,,,,,,0.121,,,,0.191,0.127,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt18.mp3,dia796_utt18.mp3,537,369,#BFBD5B,0.293,,0.128,0.117,,,,0.118,,,0.109,,,,,,,0.247,,,,,,,,,,,,,,,,0.205,,,,0.107,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt19.mp3,dia796_utt19.mp3,732,281,#DA7170,0.416,,0.279,,,,0.244,,,,,,,,,,0.419,0.298,,,,,,,,,,0.137,,,,,,0.33,,,,,,0.12,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt4.mp3,dia796_utt4.mp3,268,359,#37C686,,,,,0.179,,,,,0.138,,,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt5.mp3,dia796_utt5.mp3,371,508,#8A935D,,,,0.319,,0.305,,0.198,,,,,,,,,,,,,,0.125,,0.15,,,,,,,,,,,,,,0.102,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia796_utt6.mp3,dia796_utt6.mp3,476,123,#B59843,,,,,,,,,,0.101,0.129,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia797_utt10.mp3,dia797_utt10.mp3,289,463,#B4897A,,,,0.117,0.187,0.267,0.315,0.166,,,,0.178,0.177,,,,,,0.212,0.214,0.245,0.217,0.175,,,,,,0.182,,0.217,0.354,,,,,,0.206,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia797_utt11.mp3,dia797_utt11.mp3,143,564,#204CB3,,,,,,0.154,,,,,,,,,,,,,,,0.468,0.262,,,,0.114,,,0.664,,,,,,,0.15,,0.394,,,0.502,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia797_utt12.mp3,dia797_utt12.mp3,295,366,#8E8DA5,,,,,,,0.253,,,,,0.472,,,,,,,0.39,0.347,0.362,0.471,,,,,,,,,0.106,0.225,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia797_utt13.mp3,dia797_utt13.mp3,405,438,#D77292,,,,,,0.241,,,,,,0.242,0.103,,,,,,0.115,,0.17,0.147,,,,,,0.114,,,,0.297,,,,,,,,,0.132,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia797_utt5.mp3,dia797_utt5.mp3,357,417,#2FA5BF,,,,,,,,0.522,,0.812,,,,,,,,,0.583,,,0.662,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia797_utt8.mp3,dia797_utt8.mp3,585,375,#458C81,0.197,0.106,,,,,,0.106,,,,,,,,,,,,,,,,,,,,0.351,,,,,0.231,,,,,0.327,0.3,,,0.157,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia798_utt0.mp3,dia798_utt0.mp3,340,448,#4595AF,,,,,,,0.228,0.13,,,,0.298,,,,,,,0.372,,0.133,,,0.284,,,,,,0.12,,,0.213,,,,,0.364,,,,,0.361,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia798_utt3.mp3,dia798_utt3.mp3,321,385,#11B3B4,,,,,,,,,,,,,,,,,,0.115,0.215,,,,,,,,,,0.263,,0.158,,,,,,,0.27,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia798_utt4.mp3,dia798_utt4.mp3,297,661.4,#938D61,,,,,,,,,,0.346,0.116,,,,,,,,0.236,,0.124,,,,0.284,,,,,0.176,,,,,,,,0.107,,,0.408,,0.141,0.655,,
https://mturkrecord.s3.amazonaws.com/targpros/dia798_utt5.mp3,dia798_utt5.mp3,281,641.9,#876D6F,,,,,,0.114,,,,,,,,,,,,,0.125,,0.322,,,0.163,0.331,,,,,0.314,,,,,,,,,,,0.55,,0.431,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia798_utt6.mp3,dia798_utt6.mp3,681,602,#6DC334,,,0.106,0.446,,,,,,,,,,,,,0.113,,,,,,0.135,,,,,0.401,,,,,0.125,,,,,,,,,0.23,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia799_utt0.mp3,dia799_utt0.mp3,168,438,#633792,,,,,0.234,0.582,,0.102,,,,0.114,0.111,,,,,0.158,0.2,,0.387,0.153,,,,,,,0.28,,,,,,,,,0.109,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia799_utt1.mp3,dia799_utt1.mp3,137,467,#5E3897,,,,,0.222,0.54,,,,,,,,,,,,0.127,,,0.425,,,,,,,,0.648,,0.252,,,,,,,0.176,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia79_utt1.mp3,dia79_utt1.mp3,312,307,#2E55B5,,,,,,,,,,,,,,,,,,,0.319,0.364,0.385,,,,,,,,,,,,,,,,,0.119,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia79_utt2.mp3,dia79_utt2.mp3,617,304,#7261C8,,,,0.179,,,,,,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.164,,,,0.188,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia79_utt3.mp3,dia79_utt3.mp3,262,371,#28CEA5,,,,,,0.195,,,,,,0.195,,,,,,,0.55,0.241,0.207,0.333,,,,,,,,,,,,,,,,0.288,,,,,,,0.181,
https://mturkrecord.s3.amazonaws.com/targpros/dia79_utt5.mp3,dia79_utt5.mp3,735,421,#AF72D6,0.144,,0.453,0.295,,0.183,,,,,,,,,0.448,,,,,,,,0.103,0.132,,,,,,,,0.187,0.456,,,,,0.212,0.238,,,0.309,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia7_utt1.mp3,dia7_utt1.mp3,212,321,#2888B6,,,,,0.261,0.137,,,,,,0.133,,0.26,,,,,0.614,0.142,0.423,,,,,,,,,,,,,,0.332,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia800_utt0.mp3,dia800_utt0.mp3,609,387,#92B150,,,,0.147,,,,,,0.336,,,,,,,,0.153,,,,0.159,,,,,,,,,,0.148,,,,,0.51,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia801_utt5.mp3,dia801_utt5.mp3,406,505,#B1983A,,,,0.214,,,,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia801_utt7.mp3,dia801_utt7.mp3,315,459,#4C70A7,,,,0.189,,0.289,,0.295,,0.147,0.443,,,,,,,,,,0.196,,,,,,,,0.261,,,0.101,,,,,,0.173,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia801_utt8.mp3,dia801_utt8.mp3,623,505,#34F544,,,,0.151,,,,,,,,,,,,,,,,,,,,,,,,0.321,0.111,,,,0.221,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia802_utt0.mp3,dia802_utt0.mp3,738,522,#51E120,,,,,,,,,,,,,,,,,,0.165,,,,,0.197,,,,,0.721,,,,,0.28,,,,0.13,,,,,0.141,,,,0.436
https://mturkrecord.s3.amazonaws.com/targpros/dia802_utt1.mp3,dia802_utt1.mp3,384,313,#574C5D,,,,,0.174,0.125,,,,,,,,,,,,,,,0.185,,,,,,,0.16,0.113,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia802_utt3.mp3,dia802_utt3.mp3,415,662,#985CB2,,,,,0.207,0.222,,,,,,0.635,,,,,,,0.254,,,0.196,,,,,,,,,,0.203,,,,,,0.317,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt0.mp3,dia803_utt0.mp3,171,367,#302AC5,,,,,0.206,0.147,,,,,,,,0.104,,,,,0.14,,0.424,,,,,,,,,,,,,,,0.18,,0.101,,,0.372,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt1.mp3,dia803_utt1.mp3,193,186,#DA0931,,,,,0.853,0.143,,,,,,,,,,,,,0.116,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt2.mp3,dia803_utt2.mp3,143,485,#89726C,,,,,,0.436,,0.241,,,,,,,,,,,,,0.201,0.169,,,,,,,0.482,0.152,,,,,,,,0.111,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt3.mp3,dia803_utt3.mp3,788,355,#C8BC72,0.382,0.371,,,,,,,,,,,,,,,,0.552,,,,,,,,0.137,,,,,,,,0.482,,,0.169,,,0.153,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt4.mp3,dia803_utt4.mp3,772,390,#A5AFB6,0.614,0.507,,,,,,,,0.133,,,0.152,,,,,0.113,0.157,,,,,,,,,,,,,,,0.321,,,0.101,0.138,,0.102,0.197,0.221,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt5.mp3,dia803_utt5.mp3,769,350,#BE9297,0.168,0.206,0.116,,,,,,,,,,,,,,0.179,0.333,,,,,,,,0.411,,0.12,,,,0.238,0.218,0.547,,,,,,0.653,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia803_utt6.mp3,dia803_utt6.mp3,304,258,#914256,,,,,0.236,,,,,,,,,0.15,,,,0.108,0.162,0.2,0.137,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt0.mp3,dia804_utt0.mp3,705,545,#8CAA71,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,0.377,,,,0.333,0.359,,,,,0.223,0.299,,,0.128,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt2.mp3,dia804_utt2.mp3,387,554,#C65993,,,,,,,,0.243,,,,0.44,0.147,,,,,,,,,0.338,,0.331,,,,,,,,,,,,,,0.111,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt3.mp3,dia804_utt3.mp3,181,219,#AC0D51,,,,,0.698,0.244,,,,,,,,0.11,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,0.196,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt4.mp3,dia804_utt4.mp3,349,558,#D4359E,,,,,,,,0.437,,,,0.23,,,,,,,,,,,,0.684,,,,,,0.245,,,,,,,,,,,,,0.209,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt5.mp3,dia804_utt5.mp3,274,257,#CB6A1C,,,,,0.279,,,,,,,,,0.537,,,,,,0.18,,0.156,,,,,0.317,,,,,,,,,,0.307,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt6.mp3,dia804_utt6.mp3,272,248,#B47139,,,,0.626,0.439,,,,,,,,,0.654,,,,,,0.194,,,,,,,0.222,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt7.mp3,dia804_utt7.mp3,218,248,#C20736,,,,,0.852,0.127,,,,,,,,,,,,,0.101,0.354,0.243,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt8.mp3,dia804_utt8.mp3,223,243,#C6202D,,,,,0.91,,,,,,,,,0.312,,,,,0.212,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia804_utt9.mp3,dia804_utt9.mp3,283,636.9,#684093,,,,,,0.143,,,,,,,,,,,,,0.114,,0.314,,,0.193,,,,,,0.441,,,,,,0.106,,,,,0.497,,0.195,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia805_utt0.mp3,dia805_utt0.mp3,515,437,#B583BA,,,,,,,,0.119,,,,0.213,0.117,,,,,,,,,0.121,,,,,,0.16,,,,,0.196,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia805_utt3.mp3,dia805_utt3.mp3,781,480,#BBBE83,0.306,0.119,0.278,0.111,,,0.123,0.166,,,,,,,0.146,,,,0.128,,,,,0.222,,,,0.335,,,,,0.329,0.186,0.127,,0.7,,,,,0.399,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia805_utt4.mp3,dia805_utt4.mp3,756,535,#8A9E7A,,,,,,,0.101,0.18,,,,,,,0.454,,,,,,,,,,,,,0.551,,,,0.366,0.414,,,,0.21,,,,,0.34,,,,0.143
https://mturkrecord.s3.amazonaws.com/targpros/dia805_utt5.mp3,dia805_utt5.mp3,462,491,#6B53A2,,,,0.116,,,,0.173,,,,0.122,,,,,,,,,,,,,,,,0.108,,,,,0.127,,,,,0.229,0.204,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia805_utt6.mp3,dia805_utt6.mp3,646,506,#3FC24E,0.102,0.125,0.151,,,,0.302,0.107,,,,,,,,,0.125,,0.261,,,,,0.149,,0.122,,0.389,,0.147,,0.115,0.201,0.105,,,,0.148,,0.119,,0.13,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt0.mp3,dia806_utt0.mp3,183,504,#3B7775,,,,,0.114,0.203,,,,,,,,,,,,,,,0.177,,,,,,,0.187,0.255,,0.111,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt1.mp3,dia806_utt1.mp3,305,609,#4473E4,,,,,,0.115,,,,,,,,,,,,,0.184,,0.268,,,0.262,,,,,,0.764,,,,,,,,,,,,,0.414,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt10.mp3,dia806_utt10.mp3,283,398,#8D7CA9,,,,,,,,,,,,0.381,,,,,0.136,,0.478,,,0.226,,,,,,,0.189,0.213,,,,,,,,,,0.227,0.201,,,,0.207,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt13.mp3,dia806_utt13.mp3,309,671.6,#F69D0F,,,,,,,,,,,,,,,,,,0.682,,,,,,,0.479,,,,,,,,,0.132,,,,,,,,,,1,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt14.mp3,dia806_utt14.mp3,298,480,#A656A3,,,,,,0.219,,0.209,,,,0.322,,,,,,,0.165,,0.123,0.103,,,,,,,0.24,0.152,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt15.mp3,dia806_utt15.mp3,459,284,#CE6046,,,,0.106,,,,,,0.117,0.239,,,,,,0.137,0.127,,,0.146,,,,0.277,0.166,,,0.264,,,0.174,,0.228,,,,,,,,,,0.327,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt17.mp3,dia806_utt17.mp3,773,355,#A8B7B3,0.381,0.238,,,,,,,,0.153,,,,,0.275,,,0.321,,,,,,,,,,0.192,0.194,,,0.133,0.28,0.882,,,,,,0.453,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt2.mp3,dia806_utt2.mp3,300,603,#1E3FD3,,,,,0.226,0.31,,,,,,,,0.11,,,,,0.257,0.123,0.79,,,0.265,,,,,0.226,0.804,,,,,,,,0.173,,,,,0.536,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt3.mp3,dia806_utt3.mp3,723,545,#33E158,0.141,0.158,,0.133,,,,,,,,,,,,,,,,,,,,,,,,0.722,,,,,0.403,,,,,,,,,0.222,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt5.mp3,dia806_utt5.mp3,443,687.5,#F14CA3,,,,0.244,,,,,,,,0.878,,,,,,,,,,0.113,,,,,,,,,,0.254,,,,,,0.218,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt6.mp3,dia806_utt6.mp3,692,438,#DBA989,,,,,,,,,,0.173,,,,,,,,,,,,,,,,,,0.212,,,,0.75,0.115,0.128,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt8.mp3,dia806_utt8.mp3,256,611,#3695AB,,,,,,0.159,,,,,,0.232,,,,,,,0.306,,0.117,0.11,,0.177,0.157,,,,0.179,0.135,,,,,,0.151,,0.442,,,0.284,,0.144,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia806_utt9.mp3,dia806_utt9.mp3,777,380,#A9B78D,0.381,0.209,0.136,,,,0.41,,,,,,,,,,,,,,,,,,0.14,,,,,,,,0.279,0.512,,,0.161,,,,,,,0.359,,
https://mturkrecord.s3.amazonaws.com/targpros/dia807_utt1.mp3,dia807_utt1.mp3,424,105,#D1BF3A,,,,0.394,,,,,,,,,0.146,,,,,0.601,,,,,,,,,0.377,,,,,,,,,,0.108,0.113,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia808_utt0.mp3,dia808_utt0.mp3,234,309,#736C6C,,,,,0.408,,,,,,,0.112,,0.179,,,,,0.478,0.358,0.194,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia808_utt6.mp3,dia808_utt6.mp3,767,267,#CE5087,,,,,,,,,,0.11,,,,,0.122,0.129,0.733,0.227,,,,,,,,0.126,,,,,,,,0.219,,,0.103,,,1,,0.156,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia808_utt7.mp3,dia808_utt7.mp3,781,349,#ADA8A6,,0.24,,,,,,,,0.136,,,,,,,,0.215,,,,,,,,,,,,,,,,0.61,,,,0.101,,0.251,0.111,,,0.205,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt0.mp3,dia809_utt0.mp3,630,498,#43CA67,,,,,,,,,,,,0.106,,,,,,,,,,,,,,,,0.287,,,,,0.212,,,,,,0.15,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt1.mp3,dia809_utt1.mp3,761,514,#73C93A,,,,0.172,,,,,,,,,,,,,,,,,,,,,,,,0.394,,,,,0.259,,,,0.126,0.191,,,,0.163,,,,0.402
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt10.mp3,dia809_utt10.mp3,646,339,#99CA0D,,,,0.106,,,,,,,,,,,0.117,,,0.349,,,,,,,,,,0.272,,,,,,,,,,0.137,,,,0.106,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt11.mp3,dia809_utt11.mp3,670,492,#64EA10,,,,0.233,,0.131,,,,,,,,,,,,0.292,,,0.163,,,,,,,0.468,,,,0.19,0.103,,,,,,,,,0.13,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt14.mp3,dia809_utt14.mp3,146,506,#665591,,,,,,0.145,,,,,,,,,,,,0.169,,,0.242,,,,,,,0.16,0.501,,0.184,,,,,,,0.132,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt15.mp3,dia809_utt15.mp3,786,481,#B0F146,,0.266,,0.232,,,,,,,,,,,0.1,,,,,,,,,,,,,0.161,,,,,0.148,,,,0.329,0.142,,,,0.147,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt2.mp3,dia809_utt2.mp3,741,521,#46F80D,,,,0.249,,,,,,,,,,,,,,0.123,,,,,0.32,,,,,0.728,,,,0.107,0.233,,,,,0.238,,,,0.108,,,,0.472
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt3.mp3,dia809_utt3.mp3,606,551,#6BE76F,,,,0.233,,,,,,,,,,,,,,,,,,,,,,,,0.152,,,,,0.221,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt4.mp3,dia809_utt4.mp3,631,623.8,#7ACF8E,,,,0.437,,,,,,,,,,,,,,,,,,,,,,,,0.115,,,,,0.397,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia809_utt5.mp3,dia809_utt5.mp3,653,599,#6BAF60,,,,0.295,,,,,,,,,,,,,,,,,,,,,,,,0.342,,,,,0.423,,,,,0.135,0.177,,,0.162,,,,
